,,,7.799999757E-9,596.000015736E-3,
,,,7.999999774E-9,596.000015736E-3,
,,,8.199999790E-9,587.999999523E-3,
,,,8.399999807E-9,596.000015736E-3,
,,,8.599999823E-9,587.999999523E-3,
,,,8.799999840E-9,596.000015736E-3,
,,,8.999999856E-9,604.000031948E-3,
,,,9.199999873E-9,587.999999523E-3,
,,,9.399999890E-9,596.000015736E-3,
,,,9.599999906E-9,604.000031948E-3,
,,,9.799999923E-9,604.000031948E-3,
,,,9.999999939E-9,604.000031948E-3,
,,,10.2000000E-9,604.000031948E-3,
,,,10.4000000E-9,604.000031948E-3,
,,,10.6000000E-9,596.000015736E-3,
,,,10.8000000E-9,587.999999523E-3,
,,,11.0000000E-9,596.000015736E-3,
,,,11.2000000E-9,604.000031948E-3,
,,,11.4000001E-9,604.000031948E-3,
,,,11.6000001E-9,604.000031948E-3,
,,,11.8000001E-9,612.000048161E-3,
,,,12.0000001E-9,604.000031948E-3,
,,,12.2000001E-9,612.000048161E-3,
,,,12.4000001E-9,604.000031948E-3,
,,,12.6000002E-9,612.000048161E-3,
,,,12.8000002E-9,604.000031948E-3,
,,,13.0000002E-9,596.000015736E-3,
,,,13.2000002E-9,587.999999523E-3,
,,,13.4000002E-9,596.000015736E-3,
,,,13.6000002E-9,604.000031948E-3,
,,,13.8000003E-9,612.000048161E-3,
,,,14.0000003E-9,620.000004768E-3,
,,,14.2000003E-9,604.000031948E-3,
,,,14.4000003E-9,604.000031948E-3,
,,,14.6000003E-9,587.999999523E-3,
,,,14.8000003E-9,596.000015736E-3,
,,,14.9999995E-9,587.999999523E-3,
,,,15.1999995E-9,604.000031948E-3,
,,,15.3999995E-9,612.000048161E-3,
,,,15.5999995E-9,596.000015736E-3,
,,,15.7999995E-9,604.000031948E-3,
,,,15.9999995E-9,604.000031948E-3,
,,,16.1999996E-9,596.000015736E-3,
,,,16.3999996E-9,596.000015736E-3,
,,,16.5999996E-9,587.999999523E-3,
,,,16.7999996E-9,604.000031948E-3,
,,,16.9999996E-9,596.000015736E-3,
,,,17.1999996E-9,604.000031948E-3,
,,,17.3999997E-9,604.000031948E-3,
,,,17.5999997E-9,612.000048161E-3,
,,,17.7999997E-9,604.000031948E-3,
,,,17.9999997E-9,596.000015736E-3,
,,,18.1999997E-9,587.999999523E-3,
,,,18.3999997E-9,596.000015736E-3,
,,,18.5999998E-9,612.000048161E-3,
,,,18.7999998E-9,596.000015736E-3,
,,,18.9999998E-9,596.000015736E-3,
,,,19.1999998E-9,587.999999523E-3,
,,,19.3999998E-9,604.000031948E-3,
,,,19.5999998E-9,604.000031948E-3,
,,,19.7999999E-9,612.000048161E-3,
,,,19.9999999E-9,596.000015736E-3,
,,,20.19999989E-9,612.000048161E-3,
,,,20.39999991E-9,604.000031948E-3,
,,,20.59999993E-9,604.000031948E-3,
,,,20.79999994E-9,604.000031948E-3,
,,,20.99999996E-9,604.000031948E-3,
,,,21.19999998E-9,612.000048161E-3,
,,,21.39999999E-9,620.000004768E-3,
,,,21.60000001E-9,587.999999523E-3,
,,,21.80000003E-9,596.000015736E-3,
,,,22.00000004E-9,604.000031948E-3,
,,,22.20000006E-9,596.000015736E-3,
,,,22.40000008E-9,604.000031948E-3,
,,,22.60000009E-9,604.000031948E-3,
,,,22.80000011E-9,604.000031948E-3,
,,,23.00000013E-9,596.000015736E-3,
,,,23.20000014E-9,612.000048161E-3,
,,,23.40000016E-9,596.000015736E-3,
,,,23.60000018E-9,596.000015736E-3,
,,,23.80000019E-9,596.000015736E-3,
,,,24.00000021E-9,604.000031948E-3,
,,,24.20000023E-9,612.000048161E-3,
,,,24.40000024E-9,604.000031948E-3,
,,,24.60000026E-9,596.000015736E-3,
,,,24.80000028E-9,587.999999523E-3,
,,,25.00000029E-9,612.000048161E-3,
,,,25.20000031E-9,596.000015736E-3,
,,,25.40000033E-9,596.000015736E-3,
,,,25.60000034E-9,587.999999523E-3,
,,,25.80000036E-9,596.000015736E-3,
,,,26.00000037E-9,596.000015736E-3,
,,,26.20000039E-9,604.000031948E-3,
,,,26.40000041E-9,596.000015736E-3,
,,,26.60000042E-9,612.000048161E-3,
,,,26.80000044E-9,604.000031948E-3,
,,,27.00000046E-9,596.000015736E-3,
,,,27.20000047E-9,604.000031948E-3,
,,,27.40000049E-9,596.000015736E-3,
,,,27.60000051E-9,596.000015736E-3,
,,,27.80000052E-9,596.000015736E-3,
,,,28.00000054E-9,604.000031948E-3,
,,,28.20000056E-9,612.000048161E-3,
,,,28.40000057E-9,596.000015736E-3,
,,,28.60000059E-9,612.000048161E-3,
,,,28.80000061E-9,612.000048161E-3,
,,,29.00000062E-9,596.000015736E-3,
,,,29.20000064E-9,612.000048161E-3,
,,,29.40000066E-9,596.000015736E-3,
,,,29.60000067E-9,587.999999523E-3,
,,,29.80000069E-9,596.000015736E-3,
,,,29.99999893E-9,587.999999523E-3,
,,,30.19999895E-9,596.000015736E-3,
,,,30.39999896E-9,604.000031948E-3,
,,,30.59999898E-9,596.000015736E-3,
,,,30.79999900E-9,604.000031948E-3,
,,,30.99999901E-9,604.000031948E-3,
,,,31.19999903E-9,604.000031948E-3,
,,,31.39999905E-9,612.000048161E-3,
,,,31.59999906E-9,604.000031948E-3,
,,,31.79999908E-9,612.000048161E-3,
,,,31.99999909E-9,604.000031948E-3,
,,,32.19999911E-9,596.000015736E-3,
,,,32.39999913E-9,604.000031948E-3,
,,,32.59999914E-9,596.000015736E-3,
,,,32.79999916E-9,596.000015736E-3,
,,,32.99999918E-9,587.999999523E-3,
,,,33.19999919E-9,604.000031948E-3,
,,,33.39999921E-9,612.000048161E-3,
,,,33.59999923E-9,587.999999523E-3,
,,,33.79999924E-9,587.999999523E-3,
,,,33.99999926E-9,596.000015736E-3,
,,,34.19999928E-9,612.000048161E-3,
,,,34.39999929E-9,604.000031948E-3,
,,,34.59999931E-9,604.000031948E-3,
,,,34.79999933E-9,604.000031948E-3,
,,,34.99999934E-9,587.999999523E-3,
,,,35.19999936E-9,596.000015736E-3,
,,,35.39999938E-9,596.000015736E-3,
,,,35.59999939E-9,604.000031948E-3,
,,,35.79999941E-9,604.000031948E-3,
,,,35.99999943E-9,596.000015736E-3,
,,,36.19999944E-9,596.000015736E-3,
,,,36.39999946E-9,596.000015736E-3,
,,,36.59999948E-9,596.000015736E-3,
,,,36.79999949E-9,604.000031948E-3,
,,,36.99999951E-9,604.000031948E-3,
,,,37.19999953E-9,587.999999523E-3,
,,,37.39999954E-9,596.000015736E-3,
,,,37.59999956E-9,587.999999523E-3,
,,,37.79999957E-9,604.000031948E-3,
,,,37.99999959E-9,596.000015736E-3,
,,,38.19999961E-9,612.000048161E-3,
,,,38.39999962E-9,612.000048161E-3,
,,,38.59999964E-9,604.000031948E-3,
,,,38.79999966E-9,596.000015736E-3,
,,,38.99999967E-9,587.999999523E-3,
,,,39.19999969E-9,604.000031948E-3,
,,,39.39999971E-9,604.000031948E-3,
,,,39.59999972E-9,604.000031948E-3,
,,,39.79999974E-9,596.000015736E-3,
,,,39.99999976E-9,596.000015736E-3,
,,,40.19999977E-9,596.000015736E-3,
,,,40.39999979E-9,596.000015736E-3,
,,,40.59999981E-9,604.000031948E-3,
,,,40.79999982E-9,596.000015736E-3,
,,,40.99999984E-9,587.999999523E-3,
,,,41.19999986E-9,587.999999523E-3,
,,,41.39999987E-9,596.000015736E-3,
,,,41.59999989E-9,596.000015736E-3,
,,,41.79999991E-9,596.000015736E-3,
,,,41.99999992E-9,587.999999523E-3,
,,,42.19999994E-9,604.000031948E-3,
,,,42.39999996E-9,596.000015736E-3,
,,,42.59999997E-9,604.000031948E-3,
,,,42.79999999E-9,604.000031948E-3,
,,,43.00000001E-9,604.000031948E-3,
,,,43.20000002E-9,604.000031948E-3,
,,,43.40000004E-9,596.000015736E-3,
,,,43.60000005E-9,604.000031948E-3,
,,,43.80000007E-9,587.999999523E-3,
,,,44.00000009E-9,604.000031948E-3,
,,,44.20000010E-9,596.000015736E-3,
,,,44.40000012E-9,604.000031948E-3,
,,,44.60000014E-9,612.000048161E-3,
,,,44.80000015E-9,612.000048161E-3,
,,,45.00000017E-9,604.000031948E-3,
,,,45.20000019E-9,604.000031948E-3,
,,,45.40000020E-9,596.000015736E-3,
,,,45.60000022E-9,596.000015736E-3,
,,,45.80000024E-9,596.000015736E-3,
,,,46.00000025E-9,596.000015736E-3,
,,,46.20000027E-9,596.000015736E-3,
,,,46.40000029E-9,587.999999523E-3,
,,,46.60000030E-9,596.000015736E-3,
,,,46.80000032E-9,596.000015736E-3,
,,,47.00000034E-9,604.000031948E-3,
,,,47.20000035E-9,604.000031948E-3,
,,,47.40000037E-9,596.000015736E-3,
,,,47.60000039E-9,587.999999523E-3,
,,,47.80000040E-9,587.999999523E-3,
,,,48.00000042E-9,596.000015736E-3,
,,,48.20000044E-9,596.000015736E-3,
,,,48.40000045E-9,612.000048161E-3,
,,,48.60000047E-9,596.000015736E-3,
,,,48.80000049E-9,587.999999523E-3,
,,,49.00000050E-9,596.000015736E-3,
,,,49.20000052E-9,604.000031948E-3,
,,,49.40000053E-9,612.000048161E-3,
,,,49.60000055E-9,612.000048161E-3,
,,,49.80000057E-9,596.000015736E-3,
,,,50.00000058E-9,596.000015736E-3,
,,,50.20000060E-9,596.000015736E-3,
,,,50.40000062E-9,596.000015736E-3,
,,,50.60000063E-9,596.000015736E-3,
,,,50.80000065E-9,604.000031948E-3,
,,,51.00000067E-9,604.000031948E-3,
,,,51.20000068E-9,604.000031948E-3,
,,,51.40000070E-9,604.000031948E-3,
,,,51.60000072E-9,604.000031948E-3,
,,,51.80000073E-9,604.000031948E-3,
,,,52.00000075E-9,596.000015736E-3,
,,,52.20000077E-9,587.999999523E-3,
,,,52.40000078E-9,604.000031948E-3,
,,,52.60000080E-9,604.000031948E-3,
,,,52.80000082E-9,604.000031948E-3,
,,,53.00000083E-9,604.000031948E-3,
,,,53.20000085E-9,604.000031948E-3,
,,,53.40000087E-9,596.000015736E-3,
,,,53.60000088E-9,596.000015736E-3,
,,,53.80000090E-9,596.000015736E-3,
,,,54.00000092E-9,596.000015736E-3,
,,,54.20000093E-9,612.000048161E-3,
,,,54.40000095E-9,596.000015736E-3,
,,,54.600000965E-9,604.000031948E-3,
,,,54.800000981E-9,604.000031948E-3,
,,,55.000000998E-9,612.000048161E-3,
,,,55.200001015E-9,596.000015736E-3,
,,,55.400001031E-9,587.999999523E-3,
,,,55.600001048E-9,596.000015736E-3,
,,,55.800001064E-9,596.000015736E-3,
,,,56.000001081E-9,596.000015736E-3,
,,,56.200001097E-9,587.999999523E-3,
,,,56.400001114E-9,587.999999523E-3,
,,,56.600001130E-9,604.000031948E-3,
,,,56.800001147E-9,604.000031948E-3,
,,,57.000001163E-9,596.000015736E-3,
,,,57.200001180E-9,596.000015736E-3,
,,,57.400001197E-9,612.000048161E-3,
,,,57.600001213E-9,596.000015736E-3,
,,,57.800001230E-9,596.000015736E-3,
,,,58.000001246E-9,612.000048161E-3,
,,,58.200001263E-9,587.999999523E-3,
,,,58.400001279E-9,596.000015736E-3,
,,,58.600001296E-9,596.000015736E-3,
,,,58.800001312E-9,596.000015736E-3,
,,,59.000001329E-9,604.000031948E-3,
,,,59.200001346E-9,596.000015736E-3,
,,,59.400001362E-9,604.000031948E-3,
,,,59.600001379E-9,612.000048161E-3,
,,,59.800001395E-9,596.000015736E-3,
,,,59.999997859E-9,596.000015736E-3,
,,,60.200001428E-9,612.000048161E-3,
,,,60.399997892E-9,612.000048161E-3,
,,,60.600001461E-9,596.000015736E-3,
,,,60.799997925E-9,604.000031948E-3,
,,,61.000001494E-9,604.000031948E-3,
,,,61.199997958E-9,596.000015736E-3,
,,,61.400001528E-9,596.000015736E-3,
,,,61.599997991E-9,596.000015736E-3,
,,,61.800001561E-9,587.999999523E-3,
,,,61.999998024E-9,580.000042915E-3,
,,,62.200001594E-9,596.000015736E-3,
,,,62.399998058E-9,612.000048161E-3,
,,,62.600001627E-9,604.000031948E-3,
,,,62.799998091E-9,612.000048161E-3,
,,,63.000001660E-9,604.000031948E-3,
,,,63.199998124E-9,596.000015736E-3,
,,,63.400001693E-9,596.000015736E-3,
,,,63.599998157E-9,596.000015736E-3,
,,,63.800001726E-9,604.000031948E-3,
,,,63.999998190E-9,612.000048161E-3,
,,,64.200001759E-9,596.000015736E-3,
,,,64.399998223E-9,596.000015736E-3,
,,,64.600001792E-9,596.000015736E-3,
,,,64.799998256E-9,596.000015736E-3,
,,,65.000001825E-9,596.000015736E-3,
,,,65.199998289E-9,596.000015736E-3,
,,,65.400001859E-9,612.000048161E-3,
,,,65.599998322E-9,587.999999523E-3,
,,,65.800001892E-9,604.000031948E-3,
,,,65.999998355E-9,604.000031948E-3,
,,,66.200001925E-9,604.000031948E-3,
,,,66.399998389E-9,596.000015736E-3,
,,,66.600001958E-9,596.000015736E-3,
,,,66.799998422E-9,587.999999523E-3,
,,,67.000001991E-9,604.000031948E-3,
,,,67.199998455E-9,596.000015736E-3,
,,,67.400002024E-9,587.999999523E-3,
,,,67.599998488E-9,612.000048161E-3,
,,,67.800002057E-9,612.000048161E-3,
,,,67.999998521E-9,604.000031948E-3,
,,,68.200002090E-9,596.000015736E-3,
,,,68.399998554E-9,596.000015736E-3,
,,,68.600002123E-9,587.999999523E-3,
,,,68.799998587E-9,587.999999523E-3,
,,,69.000002156E-9,596.000015736E-3,
,,,69.199998620E-9,604.000031948E-3,
,,,69.400002189E-9,596.000015736E-3,
,,,69.599998653E-9,604.000031948E-3,
,,,69.800002223E-9,612.000048161E-3,
,,,69.999998686E-9,604.000031948E-3,
,,,70.200002256E-9,596.000015736E-3,
,,,70.399998719E-9,604.000031948E-3,
,,,70.600002289E-9,596.000015736E-3,
,,,70.799998753E-9,604.000031948E-3,
,,,71.000002322E-9,612.000048161E-3,
,,,71.199998786E-9,596.000015736E-3,
,,,71.400002355E-9,587.999999523E-3,
,,,71.599998819E-9,587.999999523E-3,
,,,71.800002388E-9,596.000015736E-3,
,,,71.999998852E-9,604.000031948E-3,
,,,72.200002421E-9,612.000048161E-3,
,,,72.399998885E-9,596.000015736E-3,
,,,72.600002454E-9,596.000015736E-3,
,,,72.799998918E-9,596.000015736E-3,
,,,73.000002487E-9,596.000015736E-3,
,,,73.199998951E-9,596.000015736E-3,
,,,73.400002520E-9,596.000015736E-3,
,,,73.599998984E-9,587.999999523E-3,
,,,73.800002554E-9,596.000015736E-3,
,,,73.999999017E-9,587.999999523E-3,
,,,74.200002587E-9,596.000015736E-3,
,,,74.399999050E-9,612.000048161E-3,
,,,74.600002620E-9,612.000048161E-3,
,,,74.799999084E-9,612.000048161E-3,
,,,75.000002653E-9,604.000031948E-3,
,,,75.199999117E-9,604.000031948E-3,
,,,75.400002686E-9,604.000031948E-3,
,,,75.599999150E-9,604.000031948E-3,
,,,75.800002719E-9,587.999999523E-3,
,,,75.999999183E-9,596.000015736E-3,
,,,76.200002752E-9,620.000004768E-3,
,,,76.399999216E-9,612.000048161E-3,
,,,76.600002785E-9,596.000015736E-3,
,,,76.799999249E-9,596.000015736E-3,
,,,77.000002818E-9,604.000031948E-3,
,,,77.199999282E-9,596.000015736E-3,
,,,77.400002851E-9,596.000015736E-3,
,,,77.599999315E-9,604.000031948E-3,
,,,77.800002884E-9,596.000015736E-3,
,,,77.999999348E-9,596.000015736E-3,
,,,78.200002918E-9,587.999999523E-3,
,,,78.399999381E-9,604.000031948E-3,
,,,78.600002951E-9,596.000015736E-3,
,,,78.799999415E-9,604.000031948E-3,
,,,79.000002984E-9,596.000015736E-3,
,,,79.199999448E-9,596.000015736E-3,
,,,79.400003017E-9,596.000015736E-3,
,,,79.599999481E-9,596.000015736E-3,
,,,79.800003050E-9,596.000015736E-3,
,,,79.999999514E-9,604.000031948E-3,
,,,80.200003083E-9,604.000031948E-3,
,,,80.399999547E-9,596.000015736E-3,
,,,80.600003116E-9,604.000031948E-3,
,,,80.799999580E-9,604.000031948E-3,
,,,81.000003149E-9,604.000031948E-3,
,,,81.199999613E-9,604.000031948E-3,
,,,81.400003182E-9,596.000015736E-3,
,,,81.599999646E-9,604.000031948E-3,
,,,81.800003215E-9,612.000048161E-3,
,,,81.999999679E-9,587.999999523E-3,
,,,82.200003249E-9,596.000015736E-3,
,,,82.399999712E-9,596.000015736E-3,
,,,82.600003282E-9,604.000031948E-3,
,,,82.799999745E-9,596.000015736E-3,
,,,83.000003315E-9,587.999999523E-3,
,,,83.199999779E-9,587.999999523E-3,
,,,83.400003348E-9,604.000031948E-3,
,,,83.599999812E-9,596.000015736E-3,
,,,83.800003381E-9,612.000048161E-3,
,,,83.999999845E-9,612.000048161E-3,
,,,84.200003414E-9,596.000015736E-3,
,,,84.399999878E-9,596.000015736E-3,
,,,84.600003447E-9,604.000031948E-3,
,,,84.799999911E-9,587.999999523E-3,
,,,85.000003480E-9,596.000015736E-3,
,,,85.199999944E-9,587.999999523E-3,
,,,85.400003513E-9,604.000031948E-3,
,,,85.599999977E-9,596.000015736E-3,
,,,85.800003546E-9,596.000015736E-3,
,,,86.000000010E-9,604.000031948E-3,
,,,86.200003580E-9,604.000031948E-3,
,,,86.400000043E-9,587.999999523E-3,
,,,86.600003613E-9,587.999999523E-3,
,,,86.800000076E-9,596.000015736E-3,
,,,87.000003646E-9,596.000015736E-3,
,,,87.200000110E-9,596.000015736E-3,
,,,87.400003679E-9,596.000015736E-3,
,,,87.600000143E-9,596.000015736E-3,
,,,87.800003712E-9,604.000031948E-3,
,,,88.000000176E-9,596.000015736E-3,
,,,88.200003745E-9,604.000031948E-3,
,,,88.400000209E-9,596.000015736E-3,
,,,88.600003778E-9,596.000015736E-3,
,,,88.800000242E-9,604.000031948E-3,
,,,89.000003811E-9,596.000015736E-3,
,,,89.200000275E-9,612.000048161E-3,
,,,89.400003844E-9,596.000015736E-3,
,,,89.600000308E-9,604.000031948E-3,
,,,89.800003877E-9,596.000015736E-3,
,,,90.000000341E-9,604.000031948E-3,
,,,90.200003910E-9,612.000048161E-3,
,,,90.400000374E-9,604.000031948E-3,
,,,90.600003944E-9,604.000031948E-3,
,,,90.800000407E-9,596.000015736E-3,
,,,91.000003977E-9,612.000048161E-3,
,,,91.200000440E-9,604.000031948E-3,
,,,91.400004010E-9,596.000015736E-3,
,,,91.600000474E-9,596.000015736E-3,
,,,91.800004043E-9,604.000031948E-3,
,,,92.000000507E-9,596.000015736E-3,
,,,92.200004076E-9,587.999999523E-3,
,,,92.400000540E-9,587.999999523E-3,
,,,92.600004109E-9,587.999999523E-3,
,,,92.800000573E-9,596.000015736E-3,
,,,93.000004142E-9,604.000031948E-3,
,,,93.200000606E-9,604.000031948E-3,
,,,93.400004175E-9,612.000048161E-3,
,,,93.600000639E-9,604.000031948E-3,
,,,93.800004208E-9,612.000048161E-3,
,,,94.000000672E-9,596.000015736E-3,
,,,94.200004241E-9,604.000031948E-3,
,,,94.400000705E-9,596.000015736E-3,
,,,94.600004275E-9,596.000015736E-3,
,,,94.800000738E-9,596.000015736E-3,
,,,95.000004308E-9,612.000048161E-3,
,,,95.200000771E-9,604.000031948E-3,
,,,95.400004341E-9,612.000048161E-3,
,,,95.600000805E-9,596.000015736E-3,
,,,95.800004374E-9,596.000015736E-3,
,,,96.000000838E-9,596.000015736E-3,
,,,96.200004407E-9,604.000031948E-3,
,,,96.400000871E-9,604.000031948E-3,
,,,96.600004440E-9,604.000031948E-3,
,,,96.800000904E-9,604.000031948E-3,
,,,97.000004473E-9,596.000015736E-3,
,,,97.200000937E-9,596.000015736E-3,
,,,97.400004506E-9,604.000031948E-3,
,,,97.600000970E-9,596.000015736E-3,
,,,97.800004539E-9,596.000015736E-3,
,,,98.000001003E-9,604.000031948E-3,
,,,98.200004572E-9,596.000015736E-3,
,,,98.400001036E-9,604.000031948E-3,
,,,98.600004605E-9,596.000015736E-3,
,,,98.800001069E-9,612.000048161E-3,
,,,99.000004639E-9,604.000031948E-3,
,,,99.200001102E-9,596.000015736E-3,
,,,99.400004672E-9,612.000048161E-3,
,,,99.600001136E-9,612.000048161E-3,
,,,99.800004705E-9,612.000048161E-3,
,,,100.0000012E-9,604.000031948E-3,
,,,100.2000047E-9,596.000015736E-3,
,,,100.4000012E-9,596.000015736E-3,
,,,100.6000048E-9,604.000031948E-3,
,,,100.8000012E-9,596.000015736E-3,
,,,101.0000048E-9,587.999999523E-3,
,,,101.2000013E-9,587.999999523E-3,
,,,101.4000048E-9,596.000015736E-3,
,,,101.6000013E-9,596.000015736E-3,
,,,101.8000049E-9,596.000015736E-3,
,,,102.0000013E-9,596.000015736E-3,
,,,102.2000049E-9,604.000031948E-3,
,,,102.4000014E-9,596.000015736E-3,
,,,102.5999978E-9,596.000015736E-3,
,,,102.8000014E-9,596.000015736E-3,
,,,102.9999979E-9,596.000015736E-3,
,,,103.2000014E-9,604.000031948E-3,
,,,103.3999979E-9,587.999999523E-3,
,,,103.6000015E-9,596.000015736E-3,
,,,103.7999979E-9,604.000031948E-3,
,,,104.0000015E-9,604.000031948E-3,
,,,104.1999980E-9,604.000031948E-3,
,,,104.4000015E-9,604.000031948E-3,
,,,104.5999980E-9,604.000031948E-3,
,,,104.8000016E-9,604.000031948E-3,
,,,104.9999980E-9,587.999999523E-3,
,,,105.2000016E-9,604.000031948E-3,
,,,105.3999981E-9,604.000031948E-3,
,,,105.6000016E-9,604.000031948E-3,
,,,105.7999981E-9,596.000015736E-3,
,,,106.0000017E-9,596.000015736E-3,
,,,106.1999981E-9,612.000048161E-3,
,,,106.4000017E-9,604.000031948E-3,
,,,106.5999982E-9,604.000031948E-3,
,,,106.8000017E-9,604.000031948E-3,
,,,106.9999982E-9,580.000042915E-3,
,,,107.2000018E-9,596.000015736E-3,
,,,107.3999982E-9,612.000048161E-3,
,,,107.6000018E-9,604.000031948E-3,
,,,107.7999983E-9,604.000031948E-3,
,,,108.0000018E-9,612.000048161E-3,
,,,108.1999983E-9,604.000031948E-3,
,,,108.4000019E-9,596.000015736E-3,
,,,108.5999983E-9,596.000015736E-3,
,,,108.8000019E-9,604.000031948E-3,
,,,108.9999984E-9,587.999999523E-3,
,,,109.2000019E-9,596.000015736E-3,
,,,109.3999984E-9,596.000015736E-3,
,,,109.6000020E-9,596.000015736E-3,
,,,109.7999984E-9,604.000031948E-3,
,,,110.0000020E-9,604.000031948E-3,
,,,110.1999985E-9,612.000048161E-3,
,,,110.4000020E-9,596.000015736E-3,
,,,110.5999985E-9,604.000031948E-3,
,,,110.8000021E-9,604.000031948E-3,
,,,110.9999985E-9,604.000031948E-3,
,,,111.2000021E-9,604.000031948E-3,
,,,111.3999986E-9,604.000031948E-3,
,,,111.6000021E-9,604.000031948E-3,
,,,111.7999986E-9,604.000031948E-3,
,,,112.0000022E-9,604.000031948E-3,
,,,112.1999986E-9,604.000031948E-3,
,,,112.4000022E-9,604.000031948E-3,
,,,112.5999987E-9,604.000031948E-3,
,,,112.8000022E-9,587.999999523E-3,
,,,112.9999987E-9,596.000015736E-3,
,,,113.2000023E-9,596.000015736E-3,
,,,113.3999987E-9,604.000031948E-3,
,,,113.6000023E-9,604.000031948E-3,
,,,113.7999988E-9,604.000031948E-3,
,,,114.0000023E-9,596.000015736E-3,
,,,114.1999988E-9,596.000015736E-3,
,,,114.4000024E-9,596.000015736E-3,
,,,114.5999988E-9,604.000031948E-3,
,,,114.8000024E-9,612.000048161E-3,
,,,114.9999989E-9,604.000031948E-3,
,,,115.2000024E-9,596.000015736E-3,
,,,115.3999989E-9,604.000031948E-3,
,,,115.6000025E-9,596.000015736E-3,
,,,115.7999989E-9,587.999999523E-3,
,,,116.0000025E-9,596.000015736E-3,
,,,116.1999990E-9,596.000015736E-3,
,,,116.4000025E-9,596.000015736E-3,
,,,116.5999990E-9,596.000015736E-3,
,,,116.8000026E-9,604.000031948E-3,
,,,116.9999990E-9,596.000015736E-3,
,,,117.2000026E-9,587.999999523E-3,
,,,117.3999991E-9,612.000048161E-3,
,,,117.6000026E-9,604.000031948E-3,
,,,117.7999991E-9,596.000015736E-3,
,,,118.0000027E-9,596.000015736E-3,
,,,118.1999991E-9,596.000015736E-3,
,,,118.4000027E-9,596.000015736E-3,
,,,118.5999992E-9,596.000015736E-3,
,,,118.8000027E-9,596.000015736E-3,
,,,118.9999992E-9,596.000015736E-3,
,,,119.2000028E-9,587.999999523E-3,
,,,119.3999992E-9,604.000031948E-3,
,,,119.6000028E-9,612.000048161E-3,
,,,119.8000064E-9,596.000015736E-3,
,,,119.9999957E-9,596.000015736E-3,
,,,120.1999993E-9,604.000031948E-3,
,,,120.4000029E-9,604.000031948E-3,
,,,120.6000064E-9,604.000031948E-3,
,,,120.7999958E-9,604.000031948E-3,
,,,120.9999994E-9,604.000031948E-3,
,,,121.2000029E-9,587.999999523E-3,
,,,121.4000065E-9,596.000015736E-3,
,,,121.5999959E-9,604.000031948E-3,
,,,121.7999994E-9,604.000031948E-3,
,,,122.0000030E-9,612.000048161E-3,
,,,122.2000066E-9,604.000031948E-3,
,,,122.3999959E-9,596.000015736E-3,
,,,122.5999995E-9,596.000015736E-3,
,,,122.8000031E-9,596.000015736E-3,
,,,123.0000066E-9,604.000031948E-3,
,,,123.1999960E-9,587.999999523E-3,
,,,123.3999996E-9,596.000015736E-3,
,,,123.6000031E-9,604.000031948E-3,
,,,123.8000067E-9,612.000048161E-3,
,,,123.9999960E-9,612.000048161E-3,
,,,124.1999996E-9,596.000015736E-3,
,,,124.4000032E-9,596.000015736E-3,
,,,124.6000068E-9,604.000031948E-3,
,,,124.7999961E-9,604.000031948E-3,
,,,124.9999997E-9,604.000031948E-3,
,,,125.2000033E-9,604.000031948E-3,
,,,125.4000068E-9,596.000015736E-3,
,,,125.5999962E-9,604.000031948E-3,
,,,125.7999998E-9,596.000015736E-3,
