0	1.088185e-01
2e-05	1.088185e-01
2.0004e-05	1.060903e-01
2.0008e-05	1.032934e-01
2.0012e-05	1.004450e-01
2.0016e-05	9.756285e-02
2.002e-05	9.466508e-02
2.0024e-05	9.177015e-02
2.0028e-05	8.889649e-02
2.0032e-05	8.606236e-02
2.0036e-05	8.328566e-02
2.004e-05	8.058368e-02
2.0044e-05	7.797294e-02
2.0048e-05	7.546901e-02
2.0052e-05	7.308631e-02
2.0056e-05	7.083799e-02
2.006e-05	6.873575e-02
2.0064e-05	6.678974e-02
2.0068e-05	6.500845e-02
2.0072e-05	6.339862e-02
2.0076e-05	6.196519e-02
2.008e-05	6.071126e-02
2.0084e-05	5.963808e-02
2.0088e-05	5.874503e-02
2.0092e-05	5.802970e-02
2.0096e-05	5.748791e-02
2.01e-05	5.711381e-02
2.0104e-05	5.689996e-02
2.0108e-05	5.683747e-02
2.0112e-05	5.691611e-02
2.0116e-05	5.712448e-02
2.012e-05	5.745017e-02
2.0124e-05	5.787994e-02
2.0128e-05	5.839988e-02
2.0132e-05	5.899565e-02
2.0136e-05	5.965263e-02
2.014e-05	6.035612e-02
2.0144e-05	6.109155e-02
2.0148e-05	6.184465e-02
2.0152e-05	6.260164e-02
2.0156e-05	6.334940e-02
2.016e-05	6.407561e-02
2.0164e-05	6.476891e-02
2.0168e-05	6.541901e-02
2.0172e-05	6.601684e-02
2.0176e-05	6.655458e-02
2.018e-05	6.702575e-02
2.0184e-05	6.742529e-02
2.0188e-05	6.774955e-02
2.0192e-05	6.799630e-02
2.0196e-05	6.816472e-02
2.02e-05	6.825536e-02
2.0204e-05	6.827008e-02
2.0208e-05	6.821198e-02
2.0212e-05	6.808531e-02
2.0216e-05	6.789533e-02
2.022e-05	6.764824e-02
2.0224e-05	6.735098e-02
2.0228e-05	6.701113e-02
2.0232e-05	6.663677e-02
2.0236e-05	6.623626e-02
2.024e-05	6.581814e-02
2.0244e-05	6.539096e-02
2.0248e-05	6.496311e-02
2.0252e-05	6.454266e-02
2.0256e-05	6.413726e-02
2.026e-05	6.375395e-02
2.0264e-05	6.339910e-02
2.0268e-05	6.307825e-02
2.0272e-05	6.279605e-02
2.0276e-05	6.255617e-02
2.028e-05	6.236125e-02
2.0284e-05	6.221285e-02
2.0288e-05	6.211144e-02
2.0292e-05	6.205641e-02
2.0296e-05	6.204605e-02
2.03e-05	6.207764e-02
2.0304e-05	6.214744e-02
2.0308e-05	6.225082e-02
2.0312e-05	6.238231e-02
2.0316e-05	6.253573e-02
2.032e-05	6.270427e-02
2.0324e-05	6.288064e-02
2.0328e-05	6.305717e-02
2.0332e-05	6.322600e-02
2.0336e-05	6.337916e-02
2.034e-05	6.350877e-02
2.0344e-05	6.360715e-02
2.0348e-05	6.366694e-02
2.0352e-05	6.368129e-02
2.0356e-05	6.364393e-02
2.036e-05	6.354932e-02
2.0364e-05	6.339273e-02
2.0368e-05	6.317036e-02
2.0372e-05	6.287938e-02
2.0376e-05	6.251803e-02
2.038e-05	6.208561e-02
2.0384e-05	6.158256e-02
2.0388e-05	6.101043e-02
2.0392e-05	6.037187e-02
2.0396e-05	5.967063e-02
2.04e-05	5.891148e-02
2.0404e-05	5.810015e-02
2.0408e-05	5.724326e-02
2.0412e-05	5.634823e-02
2.0416e-05	5.542316e-02
